background_color{ 255, 255, 255 }
tile_pattern{
  id = "1",
  ground = "wall",
  default_layer = 0,
  x = 384,
  y = 0,
  width = 32,
  height = 64,
}

tile_pattern{
  id = "10",
  ground = "wall",
  default_layer = 0,
  x = 384,
  y = 240,
  width = 8,
  height = 16,
}

tile_pattern{
  id = "11",
  ground = "wall",
  default_layer = 0,
  x = 424,
  y = 208,
  width = 8,
  height = 16,
}

tile_pattern{
  id = "12",
  ground = "wall",
  default_layer = 0,
  x = 416,
  y = 64,
  width = 16,
  height = 64,
}

tile_pattern{
  id = "13",
  ground = "wall",
  default_layer = 0,
  x = 192,
  y = 96,
  width = 8,
  height = 56,
}

tile_pattern{
  id = "14",
  ground = "wall",
  default_layer = 0,
  x = 200,
  y = 96,
  width = 16,
  height = 56,
}

tile_pattern{
  id = "15",
  ground = "wall",
  default_layer = 0,
  x = 216,
  y = 96,
  width = 8,
  height = 56,
}

tile_pattern{
  id = "16",
  ground = "wall",
  default_layer = 0,
  x = 224,
  y = 96,
  width = 32,
  height = 56,
}

tile_pattern{
  id = "17",
  ground = "wall",
  default_layer = 0,
  x = 424,
  y = 224,
  width = 8,
  height = 16,
}

tile_pattern{
  id = "18",
  ground = "wall",
  default_layer = 0,
  x = 224,
  y = 32,
  width = 16,
  height = 64,
}

tile_pattern{
  id = "19",
  ground = "wall",
  default_layer = 0,
  x = 192,
  y = 32,
  width = 32,
  height = 40,
}

tile_pattern{
  id = "2",
  ground = "wall",
  default_layer = 0,
  x = 416,
  y = 0,
  width = 32,
  height = 64,
}

tile_pattern{
  id = "20",
  ground = "wall",
  default_layer = 0,
  x = 192,
  y = 72,
  width = 16,
  height = 24,
}

tile_pattern{
  id = "21",
  ground = "wall",
  default_layer = 0,
  x = 208,
  y = 72,
  width = 16,
  height = 8,
}

tile_pattern{
  id = "22",
  ground = "traversable",
  default_layer = 0,
  x = 208,
  y = 80,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "23",
  ground = "wall",
  default_layer = 0,
  x = 224,
  y = 176,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "24",
  ground = "wall",
  default_layer = 0,
  x = 288,
  y = 208,
  width = 32,
  height = 48,
}

tile_pattern{
  id = "25",
  ground = "wall",
  default_layer = 0,
  x = 256,
  y = 224,
  width = 32,
  height = 32,
}

tile_pattern{
  id = "26",
  ground = "wall",
  default_layer = 0,
  x = 424,
  y = 240,
  width = 8,
  height = 16,
}

tile_pattern{
  id = "27",
  ground = "wall",
  default_layer = 0,
  x = 400,
  y = 64,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "28",
  ground = "wall",
  default_layer = 0,
  x = 352,
  y = 0,
  width = 32,
  height = 32,
}

tile_pattern{
  id = "29",
  ground = "wall",
  default_layer = 0,
  x = 352,
  y = 32,
  width = 32,
  height = 32,
}

tile_pattern{
  id = "3",
  ground = "traversable",
  default_layer = 0,
  x = 448,
  y = 32,
  width = 16,
  height = 8,
}

tile_pattern{
  id = "30",
  ground = "wall",
  default_layer = 0,
  x = 240,
  y = 0,
  width = 32,
  height = 24,
}

tile_pattern{
  id = "31",
  ground = "wall",
  default_layer = 0,
  x = 240,
  y = 24,
  width = 32,
  height = 16,
}

tile_pattern{
  id = "32",
  ground = "wall",
  default_layer = 0,
  x = 256,
  y = 144,
  width = 16,
  height = 8,
}

tile_pattern{
  id = "33",
  ground = "wall",
  default_layer = 0,
  x = 256,
  y = 152,
  width = 16,
  height = 8,
}

tile_pattern{
  id = "34",
  ground = "wall",
  default_layer = 0,
  x = 304,
  y = 168,
  width = 32,
  height = 16,
}

tile_pattern{
  id = "35",
  ground = "wall",
  default_layer = 0,
  x = 304,
  y = 136,
  width = 32,
  height = 32,
}

tile_pattern{
  id = "36",
  ground = "wall",
  default_layer = 0,
  x = 304,
  y = 120,
  width = 32,
  height = 16,
}

tile_pattern{
  id = "37",
  ground = "wall",
  default_layer = 0,
  x = 336,
  y = 120,
  width = 24,
  height = 64,
}

tile_pattern{
  id = "38",
  ground = "wall",
  default_layer = 0,
  x = 272,
  y = 144,
  width = 16,
  height = 8,
}

tile_pattern{
  id = "39",
  ground = "wall",
  default_layer = 0,
  x = 352,
  y = 208,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "4",
  ground = "wall",
  default_layer = 0,
  x = 448,
  y = 40,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "40",
  ground = "wall",
  default_layer = 0,
  x = 352,
  y = 184,
  width = 16,
  height = 24,
}

tile_pattern{
  id = "41",
  ground = "wall",
  default_layer = 0,
  x = 320,
  y = 224,
  width = 32,
  height = 32,
}

tile_pattern{
  id = "42",
  ground = "traversable",
  default_layer = 0,
  x = 192,
  y = 176,
  width = 32,
  height = 32,
}

tile_pattern{
  id = "43",
  ground = "wall",
  default_layer = 0,
  x = 384,
  y = 96,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "44",
  ground = "wall",
  default_layer = 0,
  x = 384,
  y = 80,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "45",
  ground = "wall",
  default_layer = 0,
  x = 400,
  y = 96,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "46",
  ground = "wall",
  default_layer = 0,
  x = 368,
  y = 128,
  width = 16,
  height = 32,
}

tile_pattern{
  id = "47",
  ground = "traversable",
  default_layer = 0,
  x = 368,
  y = 160,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "48",
  ground = "wall",
  default_layer = 0,
  x = 272,
  y = 152,
  width = 16,
  height = 8,
}

tile_pattern{
  id = "49",
  ground = "traversable",
  default_layer = 0,
  x = 272,
  y = 64,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "5",
  ground = "wall",
  default_layer = 0,
  x = 448,
  y = 56,
  width = 16,
  height = 8,
}

tile_pattern{
  id = "50",
  ground = "traversable",
  default_layer = 0,
  x = 272,
