background_color{ 255, 255, 255 }
tile_pattern{
  id = "1",
  ground = "wall_bottom_right",
  default_layer = 0,
  x = 40,
  y = 0,
  width = 40,
  height = 40,
}

tile_pattern{
  id = "10",
  ground = "wall",
  default_layer = 0,
  x = 32,
  y = 112,
  width = 96,
  height = 16,
}

tile_pattern{
  id = "100",
  ground = "wall",
  default_layer = 0,
  x = 264,
  y = 200,
  width = 16,
  height = 16,
}

tile_pattern{
  id = "101",
  ground = "wall",
  default_layer = 0,
  x = 424,
  y = 96,
  width = 16,
  height = 32,
}

tile_pattern{
  id = "102",
  ground = "wall",
  default_layer = 0,
  x = 456,
  y = 96,
  width = 16,
  height = 32,
}

tile_pattern{
  id = "103",
  ground = "wall",
  default_layer = 0,
  x = 480,
  y = 96,
  width = 32,
  height = 32,
}

tile_pattern{
  id = "104",
  ground = "wall",
  default_layer = 0,
  x = 416,
  y = 128,
  width = 32,
  height = 64,
}

tile_pattern{
  id = "105",
  ground = "wall",
  default_layer = 0,
  x = 448,
  y = 128,
  width = 32,
  height = 64,
}

tile_pattern{
  id = "106",
  ground = "wall",
  default_layer = 0,
  x = 480,
  y = 128,
  width = 32,
  height = 64,
}

tile_pattern{
  id = "107",
  ground = "wall",
  default_layer = 0,
  x = 416,
  y = 200,
  width = 24,
  height = 24,
}

tile_pattern{
  id = "108",
  ground = "wall_top_left",
  default_layer = 0,
  x = 456,
  y = 216,
  width = 24,
  height = 24,
}

tile_pattern{
  id = "109",
  ground = "wall",
  default_layer = 0,
  x = 488,
  y = 200,
  width = 24,
  height = 24,
}

tile_pattern{
  id = "11",
  ground = "wall_top_right",
  default_layer = 0,
  x = 32,
  y = 128,
  width = 32,
  height = 32,
}

tile_pattern{
  id = "110",
  ground = "wall",
  default_layer = 0,
  x = 488,
  y = 224,
  width = 16,
  height = 32,
}

tile_pattern{
  id = "112",
  ground = "wall",
  default_layer = 0,
  x = 360,
  y = 224,
  width = 24,
  height = 24,
}

tile_pattern{
  id = "113",
  ground = "wall",
  default_layer = 0,
  x = 384,
  y = 224,
  width = 32,
  height = 24,
}

tile_pattern{
  id = "114",
  ground = "wall",
  default_layer = 0,
  x = 416,
  y = 224,
  width = 32,
  height = 24,
}

tile_pattern{
  id = "12",
  ground = "wall",
  default_layer = 0,
  x = 64,
  y = 128,
  width = 32,
  height = 32,
}

tile_pattern{
  id = "120",
  ground = "wall",
  default_layer = 0,
  x = 360,
  y = 248,
  width = 40,
  height = 24,
}

tile_pattern{
  id = "121",
  ground = "wall",
  default_layer = 0,
  x = 400,
  y = 248,
  width = 40,
  height = 24,
}

tile_pattern{
  id = "122",
  ground = "wall",
  default_layer = 0,
  x = 448,
  y = 256,
  width = 24,
  height = 16,
}

tile_pattern{
  id = "123",
  ground = "wall",
  default_layer = 0,
  x = 472,
  y = 256,
  width = 16,
  height = 32,
}

tile_pattern{
  id = "124",
  ground = "wall",
  default_layer = 0,
  x = 464,
  y = 272,
  width = 8,
  height = 16,
}

tile_pattern{
  id = "125",
  ground = "wall",
  default_layer = 0,
  x = 488,
  y = 256,
  width = 24,
  height = 16,
}

tile_pattern{
  id = "126",
  ground = "wall",
  default_layer = 0,
  x = 488,
  y = 272,
  width = 8,
  height = 16,
}

tile_pattern{
  id = "127",
  ground = "wall",
  default_layer = 0,
  x = 256,
  y = 224,
  width = 32,
  height = 16,
}

tile_pattern{
  id = "128",
  ground = "wall",
  default_layer = 0,
  x = 288,
  y = 224,
  width = 24,
  height = 16,
}

tile_pattern{
  id = "129",
  ground = "wall",
  default_layer = 0,
  x = 312,
  y = 224,
  width = 40,
  height = 16,
}

tile_pattern{
  id = "13",
  ground = "wall_top_left",
  default_layer = 0,
  x = 96,
  y = 128,
  width = 32,
