properties{
  x = 0,
  y = 0,
  width = 400,
  height = 984,
  min_layer = 0,
  max_layer = 2,
  tileset = "TABERNA",
  music = "The Witcher Music Inns & Taverns_1",
}

tile{
  layer = 0,
  x = 8,
  y = 120,
  width = 384,
  height = 352,
  pattern = "103",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 32,
  height = 64,
  pattern = "90",
}

tile{
  layer = 0,
  x = 80,
  y = 0,
  width = 24,
  height = 64,
  pattern = "92",
}

tile{
  layer = 0,
  x = 32,
  y = 0,
  width = 48,
  height = 64,
  pattern = "91",
}

tile{
  layer = 0,
  x = 32,
  y = 64,
  width = 128,
  height = 8,
  pattern = "96",
}

tile{
  layer = 0,
  x = 192,
  y = 0,
  width = 56,
  height = 64,
  pattern = "89",
}

tile{
  layer = 0,
  x = 216,
  y = 0,
  width = 48,
  height = 64,
  pattern = "91",
}

tile{
  layer = 0,
  x = 0,
  y = 104,
  width = 8,
  height = 64,
  pattern = "158",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 8,
  height = 80,
  pattern = "113",
}

tile{
  layer = 0,
  x = 184,
  y = 32,
  width = 8,
  height = 40,
  pattern = "151",
}

tile{
  layer = 0,
  x = 168,
  y = 32,
  width = 16,
  height = 40,
  pattern = "152",
}

tile{
  layer = 0,
  x = 160,
  y = 32,
  width = 8,
  height = 40,
  pattern = "150",
}

tile{
  layer = 0,
  x = 160,
  y = 24,
  width = 32,
  height = 8,
  pattern = "149",
}

tile{
  layer = 0,
  x = 256,
  y = 48,
  width = 8,
  height = 56,
  pattern = "59",
}

tile{
  layer = 0,
  x = 264,
  y = 0,
  width = 32,
  height = 64,
  pattern = "90",
}

tile{
  layer = 0,
  x = 264,
  y = 64,
  width = 128,
  height = 8,
  pattern = "96",
}

tile{
  layer = 0,
  x = 264,
  y = 176,
  width = 128,
  height = 8,
  pattern = "96",
}

tile{
  layer = 0,
  x = 336,
  y = 120,
  width = 40,
  height = 56,
  pattern = "98",
}

tile{
  layer = 0,
  x = 264,
  y = 120,
  width = 72,
  height = 56,
  pattern = "97",
}

tile{
  layer = 0,
  x = 352,
  y = 120,
  width = 40,
  height = 56,
  pattern = "99",
}

tile{
  layer = 0,
  x = 336,
  y = 72,
  width = 40,
  height = 56,
  pattern = "98",
}

tile{
  layer = 0,
  x = 264,
  y = 72,
  width = 72,
  height = 56,
  pattern = "97",
}

tile{
  layer = 0,
  x = 352,
  y = 72,
  width = 40,
  height = 56,
  pattern = "99",
}

tile{
  layer = 0,
  x = 336,
  y = 0,
  width = 24,
  height = 64,
  pattern = "93",
}

tile{
  layer = 0,
  x = 296,
  y = 0,
  width = 24,
  height = 64,
  pattern = "92",
}

tile{
  layer = 0,
  x = 360,
  y = 0,
  width = 32,
  height = 64,
  pattern = "94",
}

tile{
  layer = 0,
  x = 296,
  y = 8,
  width = 40,
  height = 56,
  pattern = "98",
}

tile{
  layer = 0,
  x = 224,
  y = 0,
  width = 128,
  height = 8,
  pattern = "96",
}

tile{
  layer = 0,
  x = 208,
  y = 16,
  width = 32,
  height = 32,
  pattern = "14",
}

tile{
  layer = 0,
  x = 296,
  y = 24,
  width = 8,
  height = 112,
  pattern = "100",
}

tile{
  layer = 0,
  x = 304,
  y = 24,
  width = 8,
  height = 112,
  pattern = "100",
}

tile{
  layer = 0,
  x = 312,
  y = 24,
  width = 8,
  height = 112,
  pattern = "100",
}

tile{
  layer = 0,
  x = 320,
  y = 24,
  width = 8,
  height = 112,
  pattern = "100",
}

tile{
  layer = 0,
  x = 296,
  y = 0,
  width = 8,
  height = 56,
  pattern = "100",
}

tile{
  layer = 0,
  x = 304,
  y = 0,
  width = 8,
  height = 56,
  pattern = "100",
}

tile{
  layer = 0,
  x = 312,
  y = 0,
  width = 8,
  height = 56,
  pattern = "100",
}

tile{
  layer = 0,
  x = 320,
  y = 0,
  width = 8,
  height = 56,
  pattern = "100",
}

tile{
  layer = 0,
  x = 296,
  y = 120,
  width = 32,
  height = 8,
  pattern = "95",
}

tile{
  layer = 0,
  x = 296,
  y = 112,
  width = 32,
  height = 8,
  pattern = "95",
}

tile{
  layer = 0,
  x = 296,
  y = 104,
  width = 32,
  height = 8,
  pattern = "95",
}

tile{
  layer = 0,
  x = 296,
  y = 96,
  width = 32,
  height = 8,
  pattern = "95",
}

tile{
  layer = 0,
  x = 296,
  y = 88,
  width = 32,
  height = 8,
  pattern = "95",
}

tile{
  layer = 0,
  x = 296,
  y = 80,
  width = 32,
  height = 8,
  pattern = "95",
}

tile{
  layer = 0,
  x = 296,
  y = 72,
  width = 32,
  height = 8,
  pattern = "95",
}

tile{
  layer = 0,
  x = 296,
  y = 64,
  width = 32,
  height = 8,
  pattern = "95",
}

tile{
  layer = 0,
  x = 296,
  y = 56,
  width = 32,
  height = 8,
  pattern = "95",
}

tile{
  layer = 0,
  x = 296,
  y = 48,
  width = 32,
  height = 8,
  pattern = "95",
}

tile{
  layer = 0,
  x = 296,
  y = 40,
  width = 32,
  height = 8,
  pattern = "95",
}

tile{
  layer = 0,
  x = 296,
  y = 32,
  width = 32,
  height = 8,
  pattern = "95",
}

tile{
  layer = 0,
  x = 296,
  y = 24,
  width = 32,
  height = 8,
  pattern = "95",
}

tile{
  layer = 0,
  x = 296,
  y = 16,
  width = 32,
  height = 8,
  pattern = "95",
}

tile{
  layer = 0,
  x = 296,
  y = 8,
  width = 32,
  height = 8,
  pattern = "95",
}

tile{
  layer = 0,
  x = 208,
  y = 232,
  width = 56,
  height = 56,
  pattern = "230",
}

tile{
  layer = 0,
  x = 48,
  y = 232,
  width = 160,
  height = 56,
  pattern = "227",
}

tile{
  layer = 0,
  x = 56,
  y = 312,
  width = 72,
  height = 48,
  pattern = "212",
}

tile{
  layer = 0,
  x = 128,
  y = 312,
  width = 136,
  height = 48,
  pattern = "214",
}

tile{
  layer = 0,
  x = 184,
  y = 152,
  width = 64,
  height = 48,
  pattern = "210",
}

tile{
  layer = 0,
  x = 0,
  y = 304,
  width = 8,
  height = 64,
  pattern = "116",
}

tile{
  layer = 0,
  x = 352,
  y = 120,
  width = 32,
  height = 32,
