properties{
  x = 0,
  y = 0,
  width = 504,
  height = 344,
  min_layer = 0,
  max_layer = 2,
  tileset = "pantano_1",
  music = "pantano/Cave ambience by Jross aka Xeltic89! enjoy!",
}

tile{
  layer = 0,
  x = -8,
  y = 0,
  width = 504,
  height = 344,
  pattern = "540",
}

tile{
  layer = 0,
  x = 184,
  y = 80,
  width = 16,
  height = 8,
  pattern = "197",
}

tile{
  layer = 0,
  x = 200,
  y = 80,
  width = 8,
  height = 8,
  pattern = "200",
}

tile{
  layer = 0,
  x = 176,
  y = 88,
  width = 8,
  height = 16,
  pattern = "192",
}

tile{
  layer = 0,
  x = 208,
  y = 80,
  width = 8,
  height = 8,
  pattern = "201",
}

tile{
  layer = 0,
  x = 216,
  y = 104,
  width = 8,
  height = 24,
  pattern = "196",
}

tile{
  layer = 0,
  x = 184,
  y = 104,
  width = 16,
  height = 24,
  pattern = "194",
}

tile{
  layer = 0,
  x = 200,
  y = 104,
  width = 16,
  height = 24,
  pattern = "195",
}

tile{
  layer = 0,
  x = 216,
  y = 88,
  width = 8,
  height = 16,
  pattern = "203",
}

tile{
  layer = 0,
  x = 200,
  y = 88,
  width = 16,
  height = 16,
  pattern = "199",
}

tile{
  layer = 0,
  x = 184,
  y = 88,
  width = 16,
  height = 16,
  pattern = "198",
}

tile{
  layer = 0,
  x = 216,
  y = 80,
  width = 8,
  height = 8,
  pattern = "202",
}

tile{
  layer = 0,
  x = 176,
  y = 80,
  width = 8,
  height = 8,
  pattern = "191",
}

tile{
  layer = 0,
  x = 176,
  y = 104,
  width = 8,
  height = 24,
  pattern = "193",
}

tile{
  layer = 0,
  x = 288,
  y = 80,
  width = 16,
  height = 8,
  pattern = "197",
}

tile{
  layer = 0,
  x = 304,
  y = 80,
  width = 8,
  height = 8,
  pattern = "200",
}

tile{
  layer = 0,
  x = 280,
  y = 88,
  width = 8,
  height = 16,
  pattern = "192",
}

tile{
  layer = 0,
  x = 312,
  y = 80,
  width = 8,
  height = 8,
  pattern = "201",
}

tile{
  layer = 0,
  x = 320,
  y = 104,
  width = 8,
  height = 24,
  pattern = "196",
}

tile{
  layer = 0,
  x = 288,
  y = 104,
  width = 16,
  height = 24,
  pattern = "194",
}

tile{
  layer = 0,
  x = 304,
  y = 104,
  width = 16,
  height = 24,
  pattern = "195",
}

tile{
  layer = 0,
  x = 320,
  y = 88,
  width = 8,
  height = 16,
  pattern = "203",
}

tile{
  layer = 0,
  x = 304,
  y = 88,
  width = 16,
  height = 16,
  pattern = "199",
}

tile{
  layer = 0,
  x = 288,
  y = 88,
  width = 16,
  height = 16,
  pattern = "198",
}

tile{
  layer = 0,
  x = 320,
  y = 80,
  width = 8,
  height = 8,
  pattern = "202",
}

tile{
  layer = 0,
  x = 280,
  y = 80,
  width = 8,
  height = 8,
  pattern = "191",
}

tile{
  layer = 0,
  x = 280,
  y = 104,
  width = 8,
  height = 24,
  pattern = "193",
}

tile{
  layer = 0,
  x = 224,
  y = 104,
  width = 16,
  height = 24,
  pattern = "194",
}

tile{
  layer = 0,
  x = 264,
  y = 104,
  width = 16,
  height = 24,
  pattern = "195",
}

tile{
  layer = 0,
  x = 264,
  y = 88,
  width = 16,
  height = 16,
  pattern = "199",
}

tile{
  layer = 0,
  x = 224,
  y = 88,
  width = 16,
  height = 16,
  pattern = "198",
}

tile{
  layer = 0,
  x = 224,
  y = 80,
  width = 48,
  height = 8,
  pattern = "197",
}

tile{
  layer = 0,
  x = 272,
  y = 80,
  width = 8,
  height = 8,
  pattern = "200",
}

tile{
  layer = 0,
  x = 240,
  y = 80,
  width = 24,
  height = 24,
  pattern = "591",
}

tile{
  layer = 0,
  x = 240,
  y = 104,
  width = 24,
  height = 24,
  pattern = "593",
}

tile{
  layer = 0,
  x = 176,
  y = 128,
  width = 152,
  height = 128,
  pattern = "572",
}

tile{
  layer = 0,
  x = 232,
  y = 200,
  width = 16,
  height = 24,
  pattern = "419",
}

tile{
  layer = 0,
  x = 208,
  y = 176,
  width = 24,
  height = 8,
  pattern = "421",
}

tile{
  layer = 0,
  x = 208,
  y = 152,
  width = 24,
  height = 24,
  pattern = "413",
}

tile{
  layer = 0,
  x = 272,
  y = 184,
  width = 32,
  height = 16,
  pattern = "417",
}

tile{
  layer = 0,
  x = 232,
  y = 184,
  width = 16,
  height = 16,
  pattern = "588",
}

tile{
  layer = 0,
  x = 272,
  y = 152,
  width = 24,
  height = 24,
  pattern = "415",
}

tile{
  layer = 0,
  x = 208,
  y = 184,
  width = 24,
  height = 16,
  pattern = "422",
}

tile{
  layer = 0,
  x = 208,
  y = 200,
  width = 24,
  height = 24,
  pattern = "420",
}

tile{
  layer = 0,
  x = 272,
  y = 200,
  width = 32,
  height = 24,
  pattern = "418",
}

tile{
  layer = 0,
  x = 272,
  y = 176,
  width = 32,
  height = 8,
  pattern = "416",
}

tile{
  layer = 0,
  x = 232,
  y = 152,
  width = 16,
  height = 16,
  pattern = "414",
}

tile{
  layer = 0,
  x = 240,
  y = 176,
  width = 8,
  height = 8,
  pattern = "589",
}

tile{
  layer = 0,
  x = 248,
  y = 152,
  width = 16,
  height = 16,
  pattern = "414",
}

tile{
  layer = 0,
  x = 256,
  y = 152,
  width = 16,
  height = 16,
  pattern = "414",
}

tile{
  layer = 0,
  x = 248,
  y = 200,
  width = 16,
  height = 24,
  pattern = "419",
}

tile{
  layer = 0,
  x = 264,
  y = 200,
  width = 16,
  height = 24,
  pattern = "419",
}

tile{
  layer = 0,
  x = 248,
  y = 184,
  width = 16,
  height = 16,
  pattern = "588",
}

tile{
  layer = 0,
  x = 256,
  y = 184,
  width = 16,
  height = 16,
  pattern = "588",
}

tile{
  layer = 0,
  x = 256,
  y = 168,
  width = 16,
  height = 16,
  pattern = "588",
}

tile{
  layer = 0,
  x = 232,
  y = 168,
  width = 16,
  height = 16,
  pattern = "588",
}

tile{
  layer = 0,
  x = 240,
  y = 168,
  width = 16,
  height = 16,
  pattern = "588",
}

tile{
  layer = 0,
  x = 248,
  y = 184,
  width = 8,
  height = 24,
  pattern = "301",
}

tile{
  layer = 0,
  x = 240,
  y = 184,
  width = 8,
