properties{
  x = 0,
  y = 0,
  width = 550,
  height = 1500,
  min_layer = 0,
  max_layer = 2,
  tileset = "castillo_interior_basico",
  music = "great_fairy",
}

tile{
  layer = 0,
  x = 64,
  y = 72,
  width = 64,
  height = 176,
  pattern = "3",
}

tile{
  layer = 0,
  x = 128,
  y = 72,
  width = 240,
  height = 64,
  pattern = "3",
}

tile{
  layer = 0,
  x = 72,
  y = 56,
  width = 16,
  height = 16,
  pattern = "33",
}

tile{
  layer = 0,
  x = 64,
  y = 72,
  width = 8,
  height = 176,
  pattern = "30",
}

tile{
  layer = 0,
  x = 64,
  y = 56,
  width = 8,
  height = 16,
  pattern = "32",
}

tile{
  layer = 0,
  x = 88,
  y = 56,
  width = 16,
  height = 16,
  pattern = "34",
}

tile{
  layer = 0,
  x = 120,
  y = 56,
  width = 64,
  height = 16,
  pattern = "34",
}

tile{
  layer = 0,
  x = 248,
  y = 56,
  width = 32,
  height = 16,
  pattern = "34",
}

tile{
  layer = 0,
  x = 256,
  y = 136,
  width = 112,
  height = 80,
  pattern = "3",
}

tile{
  layer = 0,
  x = 256,
  y = 136,
  width = 8,
  height = 16,
  pattern = "32",
}

tile{
  layer = 0,
  x = 264,
  y = 136,
  width = 48,
  height = 16,
  pattern = "33",
}

tile{
  layer = 0,
  x = 256,
  y = 216,
  width = 16,
  height = 16,
  pattern = "36",
}

tile{
  layer = 0,
  x = 256,
  y = 200,
  width = 8,
  height = 16,
  pattern = "30",
}

tile{
  layer = 0,
  x = 272,
  y = 216,
  width = 16,
  height = 16,
  pattern = "37",
}

tile{
  layer = 0,
  x = 256,
  y = 152,
  width = 8,
  height = 48,
  pattern = "30",
}

tile{
  layer = 0,
  x = 288,
  y = 216,
  width = 64,
  height = 16,
  pattern = "37",
}

tile{
  layer = 0,
  x = 352,
  y = 216,
  width = 16,
  height = 16,
  pattern = "38",
}

tile{
  layer = 0,
  x = 360,
  y = 72,
  width = 8,
  height = 144,
  pattern = "31",
}

tile{
  layer = 0,
  x = 360,
  y = 56,
  width = 8,
  height = 16,
  pattern = "35",
}

tile{
  layer = 0,
  x = 296,
  y = 56,
  width = 64,
  height = 16,
  pattern = "34",
}

tile{
  layer = 0,
  x = 312,
  y = 136,
  width = 16,
  height = 16,
  pattern = "38",
}

tile{
  layer = 0,
  x = 288,
  y = 192,
  width = 16,
  height = 16,
  pattern = "5",
}

tile{
  layer = 0,
  x = 128,
  y = 136,
  width = 128,
  height = 16,
  pattern = "33",
}

tile{
  layer = 0,
  x = 128,
  y = 136,
  width = 8,
  height = 16,
  pattern = "32",
}

tile{
  layer = 0,
  x = 128,
  y = 152,
  width = 8,
  height = 96,
  pattern = "30",
}

tile{
  layer = 0,
  x = 64,
  y = 240,
  width = 16,
  height = 8,
  pattern = "93",
}

tile{
  layer = 0,
  x = 112,
  y = 240,
  width = 16,
  height = 8,
  pattern = "93",
}

tile{
  layer = 0,
  x = 72,
  y = 240,
  width = 16,
  height = 8,
  pattern = "93",
}

tile{
  layer = 0,
  x = 104,
  y = 56,
  width = 16,
  height = 16,
  pattern = "3",
}

tile{
  layer = 0,
  x = 280,
  y = 56,
  width = 16,
  height = 16,
  pattern = "3",
}

tile{
  layer = 0,
  x = 64,
  y = 144,
  width = 16,
  height = 16,
  pattern = "7",
}

tile{
  layer = 0,
  x = 352,
  y = 168,
  width = 16,
  height = 16,
  pattern = "6",
}

tile{
  layer = 0,
  x = 200,
  y = 56,
  width = 48,
  height = 16,
  pattern = "34",
}

tile{
  layer = 0,
  x = 184,
  y = 56,
  width = 16,
  height = 16,
  pattern = "3",
}

tile{
  layer = 0,
  x = 144,
  y = 56,
  width = 16,
  height = 16,
  pattern = "8",
}

tile{
  layer = 0,
  x = 264,
  y = 56,
  width = 16,
  height = 24,
  pattern = "109",
}

tile{
  layer = 0,
  x = 296,
  y = 56,
  width = 16,
  height = 24,
  pattern = "109",
}

tile{
  layer = 0,
  x = 256,
  y = 312,
  width = 64,
  height = 176,
  pattern = "3",
}

tile{
  layer = 0,
  x = 240,
  y = 296,
  width = 16,
  height = 16,
  pattern = "33",
}

tile{
  layer = 0,
  x = 256,
  y = 376,
  width = 8,
  height = 112,
  pattern = "30",
}

tile{
  layer = 0,
  x = 272,
  y = 296,
  width = 48,
  height = 16,
  pattern = "34",
}

tile{
  layer = 0,
  x = 320,
  y = 296,
  width = 8,
  height = 192,
  pattern = "30",
}

tile{
  layer = 0,
  x = 256,
  y = 480,
  width = 16,
  height = 8,
  pattern = "93",
}

tile{
  layer = 0,
  x = 304,
  y = 480,
  width = 16,
  height = 8,
  pattern = "93",
}

tile{
  layer = 0,
  x = 264,
  y = 480,
  width = 16,
  height = 8,
  pattern = "93",
}

tile{
  layer = 0,
  x = 256,
  y = 296,
  width = 16,
  height = 16,
  pattern = "3",
}

tile{
  layer = 0,
  x = 128,
  y = 376,
  width = 128,
  height = 16,
  pattern = "33",
}

tile{
  layer = 0,
  x = 192,
  y = 296,
  width = 48,
  height = 16,
  pattern = "34",
}

tile{
  layer = 0,
  x = 176,
  y = 296,
  width = 16,
  height = 16,
  pattern = "3",
}

tile{
  layer = 0,
  x = 16,
  y = 296,
  width = 64,
  height = 16,
  pattern = "34",
}

tile{
  layer = 0,
  x = 16,
  y = 312,
  width = 112,
  height = 144,
  pattern = "3",
}

tile{
  layer = 0,
  x = 16,
  y = 296,
  width = 8,
  height = 16,
  pattern = "32",
}

tile{
  layer = 0,
  x = 64,
  y = 376,
  width = 48,
  height = 16,
  pattern = "33",
}

tile{
  layer = 0,
  x = 16,
  y = 456,
  width = 16,
  height = 16,
  pattern = "36",
}

tile{
  layer = 0,
  x = 16,
  y = 440,
  width = 8,
  height = 16,
  pattern = "30",
}

tile{
  layer = 0,
  x = 32,
  y = 456,
  width = 16,
  height = 16,
  pattern = "37",
}

tile{
  layer = 0,
  x = 16,
  y = 312,
  width = 8,
  height = 128,
  pattern = "30",
}

tile{
  layer = 0,
  x = 48,
  y = 456,
  width = 64,
  height = 16,
  pattern = "37",
}

tile{
  layer = 0,
  x = 112,
  y = 456,
  width = 16,
  height = 16,
  pattern = "38",
}

