properties{
  x = 0,
  y = 0,
  width = 320,
  height = 240,
  min_layer = 0,
  max_layer = 2,
  tileset = "mercado_exotico",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 320,
  height = 240,
  pattern = "122",
}

tile{
  layer = 0,
  x = 56,
  y = 0,
  width = 96,
  height = 120,
  pattern = "19",
}

tile{
  layer = 0,
  x = 24,
  y = 64,
  width = 32,
  height = 32,
  pattern = "11",
}

tile{
  layer = 0,
  x = 0,
  y = 88,
  width = 32,
  height = 32,
  pattern = "13",
}

tile{
  layer = 0,
  x = 24,
  y = 96,
  width = 32,
  height = 32,
  pattern = "15",
}

tile{
  layer = 0,
  x = 184,
  y = 160,
  width = 8,
  height = 8,
  pattern = "45",
}

tile{
  layer = 0,
  x = 224,
  y = 160,
  width = 16,
  height = 24,
  pattern = "48",
}

tile{
  layer = 0,
  x = 280,
  y = 160,
  width = 16,
  height = 8,
  pattern = "127",
}

tile{
  layer = 0,
  x = 256,
  y = 160,
  width = 16,
  height = 24,
  pattern = "51",
}

tile{
  layer = 0,
  x = 192,
  y = 160,
  width = 24,
  height = 24,
  pattern = "46",
}

tile{
  layer = 0,
  x = 216,
  y = 160,
  width = 8,
  height = 24,
  pattern = "49",
}

tile{
  layer = 0,
  x = 184,
  y = 56,
  width = 112,
  height = 104,
  pattern = "44",
}

tile{
  layer = 0,
  x = 272,
  y = 160,
  width = 8,
  height = 24,
  pattern = "52",
}

tile{
  layer = 0,
  x = 240,
  y = 160,
  width = 16,
  height = 24,
  pattern = "50",
}

tile{
  layer = 0,
  x = 240,
  y = 0,
  width = 32,
  height = 32,
  pattern = "20",
}

tile{
  layer = 0,
  x = 256,
  y = 24,
  width = 32,
  height = 32,
  pattern = "20",
}

tile{
  layer = 0,
  x = 176,
  y = 0,
  width = 56,
  height = 32,
  pattern = "28",
}

tile{
  layer = 0,
  x = 144,
  y = 0,
  width = 32,
  height = 32,
  pattern = "27",
}

tile{
  layer = 0,
  x = 216,
  y = 16,
  width = 32,
  height = 32,
  pattern = "21",
}

